conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	.0000571429	
ID016003-01	O[C@](CCN1CCCCC1)(C2CCCCC2)C3=CC=CC=C3	-2.258	-7.923	-.4129	-1.998	-2.411	-.7671	-1.297	1.398	.8108	-.4619	.1517	3.054	-1.199	-1.48	1.594	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	.0000571429	
ID016013-01	C[C@@H](CN(C)C)CN1C2=C(CCC3=C1C=CC=C3)C=CC=C2	1.806	2.306	.9104	3.448	-1.341	2.742	.4267	1.849	1.453	-2.138	-2.627	.7841	-.3961	1.175	.3349	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	.0000571429	
ID016050-01	NC(=S)C(=C\C1=CC(O)=C(O)C=C1)\C#N	.423	-.6888	.336	.5005	.3129	-.4894	-.1818	.3425	.9487	2.229	3.548	4.268	2.182	-.4185	-8.471	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	.0000571429	
ID016060-01	CCCCCCCC(=O)O[C@@H]1[C@H](OC(=O)C(\C)=C\C)C(C)=C2[C@@H]3OC(=O)[C@](C)(O)[C@@]3(O)[C@@H](C[C@](C)(OC(C)=O)[C@@H]12)OC(=O)CCC	.704	1.768	1.231	-.571	.1109	.2376	-1.487	1.029	-.1712	-.8468	-1.647	.1528	-1.204	.5924	.7265	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	.0000571429	
ID016062-01	OC1=C(C=CC(\C=C(/C#N)C#N)=C1)[N+]([O-])=O	-1.403	-.4733	-2.217	-.863	-1.416	1.97	-2.026	-1.406	.8818	-1.398	-1.373	-.6	-1.119	.6581	3.258	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	.0000571429	
ID016071-02	CN([C@@H]1CCCC[C@H]1N2CCCC2)C(=O)CC3=CC(Cl)=C(Cl)C=C3	-.7016	.7887	2.602	-.01401	.1627	-.02872	-.06365	1.981	-.8108	-.2676	-.7326	-1.31	-3.903	-1.021	4.057	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	.0000571429	
ID016093-01	N[C@H](CN1C=C(I)C(=O)NC1=O)C(O)=O	.1153	-.3439	.7621	.9664	.717	3.369	1.199	.1245	-.8558	.5001	.892	-.666	-.5988	-.656	.2201	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	.0000571429	
ID016094-01	COC[C@@H]1OC(=O)C2=COC3=C2[C@]1(C)C4=C([C@H]5CCC(=O)[C@]5(C)C[C@@H]4OC(C)=O)C3=O	.673	.585	1.853	1.415	-1.023	-.1418	-1.594	-3.236	-.9935	-.945	.6966	1.668	-1.287	1.191	-.4872	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	.0000571429	
ID016112-01	O[C@@H]([C@@H](O)C(O)=O)C(O)=O.NC[C@H](O)C1=CC(O)=C(O)C=C1	-.2323	.5931	.1035	-.4119	2.893	3.159	1.685	.6952	.6108	-.1617	.2844	-1.004	-1.007	.08671	-3.167	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	.0000571429	
ID016117-01	[Na+].NC1=NC=NC2=C1N=C(Br)N2[C@@H]3O[C@H]4COP([O-])(=O)O[C@@H]4[C@H]3O	-2.597	-1.25	-2.717	-2.976	-2.478	.118	-.2428	-1.618	-.5292	-.8847	-.9105	.1872	-.5986	.596	-3.217	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	.0000571429	
ID016128-01	OC(=O)CC(O)(CC(O)=O)C(O)=O.CCN(CC)CCOCCOC(=O)C1(CCCC1)C2=CC=CC=C2	-.5572	-.1263	-1.717	-2.216	.5091	1.416	-.7618	-1.423	-.5245	-.554	-1.426	-1.295	-2.121	-.5488	1.107	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	.0000571429	
ID016139-01	CS(O)(=O)=O.CN1C[C@H](C[C@@H]2[C@@H]1CC3=CNC4=C3C2=CC=C4)C(=O)N[C@]5(C)O[C@]6(O)[C@H]7CCCN7C(=O)[C@H](CC8=CC=CC=C8)N6C5=O	2.235	-.7644	-.3834	-.8387	1.312	.3333	.634	.158	1.454	.8746	2.969	2.874	2.192	1.377	-3.01	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	.0000571429	
ID016140-01	OC(=O)CCC(O)=O.CN(C)CCO[C@](C)(C1=CC=CC=C1)C2=CC=CC=N2	3.163	1.508	1.695	2.132	2.04	2.788	1.3	1.911	2.295	-.6089	.2395	-1.529	-2.053	2.634	.3502	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	.0000571429	
ID016153-01	[Na+].C[C@@]12C[C@@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]34C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC([O-])=O	-2.286	-.314	-.2712	-.7083	-2.598	-.5597	-.5066	1.451	.3368	2.24	-1.428	1.689	-.8655	2.49	-.429	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	.0000571429	
ID016155-02	O[C@@H]([C@@H](O)C(O)=O)C(O)=O.CC(C)NC[C@H](O)C1=CC(O)=C(O)C=C1	1.02	1.675	1.355	-.7507	1.097	-1.018	.7424	-.4018	-.6752	.7758	1.403	3.102	-.3194	1.832	-2.142	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	.0000571429	
ID016183-01	[Na+].NC(=O)C([O-])=O	-.9231	-.1036	1.979	.5137	1.053	.9174	.2181	.4552	-.22	-1.276	-.5591	.9022	-1.961	1.311	-.8486	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	.0000571429	
ID016190-01	[Na+].[Na+].[Na+].[Na+].CC1=C(O)C(C=O)=C(COP([O-])([O-])=O)C(=N1)\N=N/C2=CC(=C3C=C(C=C(C3=C2)S([O-])(=O)=O)[N+]([O-])=O)S([O-])(=O)=O	-1.203	.9821	-.7311	.5348	.461	1.685	-2.233	.4203	-.1074	-.9696	.6367	.5168	1.693	5.574	-2.29	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	.0000571429	
ID016200-01	O[C@@H]([C@@H](O)C(O)=O)C(O)=O.FC1=CC=C(C=C1)C(=O)C2CCN(CCN3C(=O)NC4=C(C=CC=C4)C3=O)CC2	.8333	-1.642	-1.622	-1.586	-.2864	-1.252	-1.183	-1.195	-2.158	-1.859	-.1605	-.07429	.629	.3316	-2.688	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	.0000571429	
ID016202-01	[Na+].[Na+].[Fe++].[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.N#[O+]	2.658	-.2882	-.3967	-.2915	3.459	1.248	2.43	1.126	2.985	1.038	1.194	1.637	.7661	3.459	-2.317	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016249-01	OC[C@H](NC(=O)C(Cl)Cl)[C@@H](O)C1=CC=C(C=C1)[N+]([O-])=O	1.415	.3427	-1.259	.4331	-.03929	-2.418	-.4634	-1.792	-2.042	-.325	-.8614	-1.35	1.512	-.2336	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016271-01	C(C1=NCCN1)C2=CC=CC=C2	-1.394	-1.924	-1.339	-.443	.8054	.9003	.9601	-1.15	-1.338	.1518	.6198	1.233	2.505	.9844	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016287-01	CNC(=O)OC1=CC2=C(C=C1)N(C)[C@H]3N(C)CC[C@]23C	-.1256	-2.042	1.728	-.8011	.1695	-2.001	.1344	-1.528	-.05948	-.4487	-1.1	-1.876	-1.507	-2.553	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016343-01	CN(C)CC1=CNC2=C1C=CC=C2	-.3117	-1.162	-.4333	.3307	.63	-.5041	.1648	-.3058	1.532	-1.01	.1408	-.3174	-1.526	2.371	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016350-01	COC1=C(OC[C@H](O)CO)C=CC=C1	-.07912	-1.473	-.7766	-.4748	-1.387	.5584	-1.838	.01014	-.06178	-.6393	-.1464	2.735	.5546	2.316	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016368-01	O[C@H]([C@@H]1C[C@H]2CCN1C[C@@H]2C=C)C3=C4C=CC=CC4=NC=C3	-.8128	-.7069	-.3483	1.359	.5406	.2961	1.091	-.5902	.6502	.5261	1.362	-.1263	.2375	1.161	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016383-01	CN1C(=O)OC(C)(C)C1=O	-1.008	-1.924	-1.706	.3775	.4503	-1.2	-1.703	-2.815	-.5438	1.888	.3993	1.681	3.748	.9667	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016388-01	COC1=C(OC)C2=C(C=C1)[C@@H](OC2=O)[C@@H]3N(C)CCC4=CC5=C(OCO5)C(OC)=C34	-.9739	-1.349	-.3326	-.7075	-.3363	-1.426	-1.435	-1.402	-.3308	-2.388	.1793	.7829	.09703	3.218	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016418-01	COC1=C2OC=CC2=CC3=C1OC(=O)C=C3	-.1597	-.951	-.583	.09939	2.104	.9429	1.281	-1.503	.9447	1.607	-.4239	.584	-4.326	-15.65	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016430-01	NC1=NC(=O)N(C=N1)[C@H]2O[C@@H](CO)[C@@H](O)[C@@H]2O	-.364	1.016	.5574	1.97	.8423	-.09833	-.3381	-.2658	1.104	.7324	-1.454	-1.661	-.9659	-1.566	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016452-01	C[C@H](CCC(=O)NCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@H]4C[C@@H](O)CC[C@@]4(C)[C@@H]3C[C@@H](O)[C@]12C	-2.344	-2.465	-.3113	-.5087	-.7598	-1.136	-.9592	-.4211	-1.004	.2731	-.2716	.04828	.5641	2.37	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016466-01	CN1[C@H](CCC1=O)C2=CC=CN=C2	.5729	1.127	.1087	-.2985	-2.045	-1.906	-1.56	-4.05	-.3183	2.207	-.1823	-1.937	2.087	-2.551	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016469-01	OC(=O)[C@@H]1CCCNC1	-.4875	-.4293	-.2617	-.5229	.03213	-2.007	-.009913	-2.429	.4918	-2.027	.4912	.8899	1.152	5.379	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016475-01	CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@H]4CC5=CNC6=CC=CC(=C56)C4=C3)(O[C@]2(O)[C@H]7CCCN7C1=O)C(C)C	4.195	5.538	-1.334	-.8625	-.8349	-2.223	.05391	-3.001	3.588	-4.832	-7.9	-8.527	-13.22	-24.91	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016478-01	COC1=CC(=CC(OC)=C1OC)[C@@H]2[C@@H]3[C@@H](COC3=O)[C@H](O)C4=C2C=C5OCOC5=C4	-1.133	-1.079	1.118	1.146	-1.41	-.9601	.09995	-2.738	-1.561	-.6276	-2.907	-2.605	-.7926	-2.613	
conc		.0000000007	.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	
ID016488-02	C(NC1=C2NC=NC2=NC=N1)C3=CC=CO3	-1.184	.07015	-.1423	-.2186	-.4611	.04196	1.323	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016513-01	NC(=N)N1CCC2=C(C1)C=CC=C2	.6179	-1.307	.3713	1.445	.7561	1.88	-.3352	-.6771	.8512	-.4542	.8303	1.44	3.986	2.574	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016530-01	COC1=CN=C(NS(=O)(=O)C2=CC=C(N)C=C2)N=C1	.5345	-.4905	-.117	.9879	.1784	-1.22	-.1671	-1.4	-.3376	-.7786	.09105	.1266	-.1642	.1685	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016539-01	CC(=O)NC1=CC2=C(OC1=O)C=CC=C2	-1.601	-1.465	-2.394	.2903	.4594	2.362	.1849	.6875	3.289	1.211	1.056	-1.365	-7.668	-14.86	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016550-01	CC1=NNC(=O)NC1=O	.1545	1.485	1.761	1.605	.2272	1.155	2.05	.8119	.3438	.7564	-1.741	1.016	-2.107	-1.534	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016567-01	CC(C)C[C@H](NC(C)=O)C(O)=O	.7158	2.565	.536	2.904	1.353	.5903	.2666	-1.41	-.3837	.3274	-1.861	-2.297	.2928	-.02176	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016573-01	O[C@](CCN1CCCCC1)([C@@H]2C[C@@H]3C[C@H]2C=C3)C4=CC=CC=C4	1.407	-1.653	-1.594	-.06769	-2.05	-2.041	-.5635	-1.305	-.5116	1.428	-.4046	.633	.8917	.6131	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016593-01	COC1=C(OC)C=C(C[C@@H]2N(C)CCC3=CC(OC)=C(OC)C=C23)C=C1	-1.578	-1.884	-1.818	-2.399	-1.518	-.9057	-.07053	-1.586	-.2871	-2.086	-.161	2.633	3.025	-.4148	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016598-01	N[C@H]1C[C@H]1C2=CC=CC=C2	-.5568	-.8965	.1752	.1458	1.22	-.002847	1.122	-.8753	-1.123	-1.25	-1.219	-.2798	-1.032	-1.62	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016614-01	COC1=C(OC)C=C(C[C@@](C)(N)C(O)=O)C=C1	-1.802	-1.529	-1.531	-.5998	1.277	-.2308	.3619	-1.427	-1.436	.02401	-.604	-.9061	.5923	.9967	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016644-01	CC(=O)C1=CC2=C(OC1=O)C=CC=C2	1.467	.3757	-.5325	1.539	.8457	-1.154	.5962	.7723	-2.249	1.549	.05364	1.166	.2818	-5.603	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016654-01	C[C@@H](C(O)=O)C1=CC(F)=C(C=C1)C2=CC=CC=C2	-1.05	-1.043	-.9164	-2.257	.2801	-.8967	.7021	-1.767	1.598	-1.41	1.394	2.277	2.737	-1.284	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016655-01	CN[C@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1O[C@H]2[C@@H](O[C@@H]3[C@@H](O)[C@@H](O)[C@@H](NC(N)=N)[C@@H](O)[C@@H]3NC(N)=N)O[C@@H](C)[C@]2(O)CO	-.6468	-1.13	-1.135	.616	2.651	.2878	-.7275	-2.417	2.563	.7568	.1505	3.066	2.158	-1.074	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016668-01	OC(=O)C1=C(OP(O)(O)=O)C=CC=C1	-.7206	-.9628	.2896	-1.364	1.577	-.9668	.5167	-2.048	-.4694	-.8379	-.1814	1.598	1.543	-6.762	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016694-01	C[C@H](O[C@H]1[C@H](O)[C@H](CO)O[C@H](O)[C@H]1NC(C)=O)C(O)=O	-.3705	.9094	.02965	.006835	-.2476	-.8211	-1.649	-3.054	-1.646	-1.484	-1.035	.002741	1.498	.8835	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016762-01	C\C=C1/C[N@@+]2(C)CC[C@]34[C@H]2C[C@@H]1C(C=O)=C3NC5=C4C=CC=C5	-1.169	-.7718	-1.11	.8059	1.126	-.605	-.5129	-1.642	-.3752	.4919	.4272	1.6	1.942	.05665	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016763-01	CN1CCC2=C[C@H](O)[C@@H]3OC(=O)C4=C(C=C5OCOC5=C4)[C@H]3[C@@H]12	1.004	-1.722	-.2625	.03567	-.8569	-.7745	.8313	-.08867	.6351	1.281	3.634	3.214	5.684	1.546	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016774-01	C[C@H]1CS(=O)(=O)CCN1\N=C/C2=CC=C(O2)[N+]([O-])=O	-.9066	-.3576	.03927	1.065	-.04041	-1.147	-2.059	-3.958	-1.108	-2.486	-3.021	-2.058	-2.86	3.269	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016796-01	CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)C[C@@H](O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CC(C)C)C(C)C)C(C)C)[C@H](O)CC(O)=O	.4788	.4777	1.913	1.222	1.11	.7179	-1.654	-1.523	-.04662	1.488	.6236	-.7403	1.455	-2.474	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016821-01	COC1=CC(=CC(OC)=C1O)[C@@H]2[C@@H]3[C@@H](COC3=O)[C@H](O[C@H]4O[C@H]5CO[C@@H](C)O[C@H]5[C@@H](O)[C@@H]4O)C6=C2C=C7OCOC7=C6	-1.302	-.9289	-.7721	-1.586	-2.624	-1.731	-1.823	-2.358	1.91	.5538	1.69	3.066	4.119	-.3826	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016825-01	ClC1=CC=C(OCC(=O)N2CCN(CC3=CC4=C(OCO4)C=C3)CC2)C=C1	-.1794	.2643	-.793	.619	2.34	1.21	2.292	1.038	.4013	.4204	.2922	.2141	.2212	.5567	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016846-01	C[C@@H](C(O)=O)C1=CC=C(C=C1)C(=O)C2=CC=CS2	-1.555	-.01375	.1275	.6195	1.623	.5179	-.2843	-1.207	-1.248	.4862	-2.655	-1.206	-.5802	-1.192	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016847-01	C[C@H]1NC(=O)NC1=O	-3.846	-1.803	-.859	1.056	2.715	1.02	1.906	-1.297	.8285	.2194	.5827	.5086	-.1614	2.614	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016880-01	CC(C)NC[C@H](O)COC1=CC=C(CC(N)=O)C=C1	-.599	-.8248	-1.767	-.02308	1.504	.3083	1.489	.1543	1.296	1.206	.4352	3.139	3.341	-.1195	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016909-01	OC[C@H](O)COC(=O)C1=C(NC2=CC=NC3=C2C=CC(Cl)=C3)C=CC=C1	-.8038	-1.28	.4835	.8661	1.025	.446	1.723	1.343	2.254	2.649	2.587	2.114	-1.775	-4.155	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016919-01	CO[C@H]1C=CO[C@]2(C)OC3=C(C2=O)C4=C(C(=O)C(NC(=O)C(C)=CC=C[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](OC(C)=O)[C@H]1C)=C5NC6(CCN(CC(C)C)CC6)N=C45)C(O)=C3C	-1.406	-1.584	-1.925	-1.765	-.2285	-3.006	-1.059	-3.408	-1.896	-1.935	-1.737	1.306	-2.076	8.048	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016924-01	COC1=C(C=CC(=C1)S(C)=O)C2=NC3=C(N2)C=CC=N3	-1.488	-3.562	-3.739	-3.853	.3035	-3.071	-.1034	-.05805	.4936	-3.101	.8068	-1.797	.2529	-8.124	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016926-01	CCOC(=O)O[C@@]1(CC[C@@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@H]3[C@H](O)C[C@@]12C)C(=O)COC(=O)CC	-2.529	-.7304	-.8867	.9778	-.609	-2.868	-.799	.9384	1.955	1.879	5.003	1.12	4.081	-2.322	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016935-02	C[C@]12N[C@@H](CC3=C1C=CC=C3)C4=C2C=CC=C4	-.9578	.1084	.5832	.07437	.973	.439	-.1771	-1.808	.8208	.7916	.9572	.03217	1.059	-1.774	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
ID016942-01	CC[C@@H]1OC(=O)[C@H](C)[C@H](O[C@@H]2C[C@](C)(OC)[C@H](O)[C@H](C)O2)[C@H](C)[C@H](O[C@@H]3O[C@@H](C)C[C@H]([C@@H]3O)N(C)C)[C@](C)(O)C[C@H](C)\C(=N\OCOCCOC)[C@H](C)[C@H](O)[C@]1(C)O	-.5968	-1.616	-2.044	-.2873	.5297	-1.482	-.6065	-1.588	.6339	1.032	1.511	1.458	.9914	3.699	
conc		.0000000007	.0000000016	.0000000037	.0000000082	.0000000183	.0000000409	.0000000915	.0000002045	.0000004572	.0000010224	.000002286	.0000051115	.0000114293	.0000255558	
