Project	CMPD ID	Curve Class	Activity Rank	Log EC50	Hill Slope	Max Resp	Signal Direction	Curve Description	Y0	YMax	EC50	R2	Model P	SYX	Mask No	Mask Flags	Min Data	Max Data	Data Range	Project ID	Conc0	Conc1	Conc2	Conc3	Conc4	Conc5	Conc6	Conc7	Conc8	Conc9	Conc10	Conc11	Conc12	Conc13	Conc14	Conc15	Conc16	Conc17	Conc18	Conc19	Conc20	Conc21	Conc22	Conc23	Conc24	Resp0	Resp1	Resp2	Resp3	Resp4	Resp5	Resp6	Resp7	Resp8	Resp9	Resp10	Resp11	Resp12	Resp13	Resp14	Resp15	Resp16	Resp17	Resp18	Resp19	Resp20	Resp21	Resp22	Resp23	Resp24	Smiles	ID	
DENV_MTase	24823239	2.2	-28000.0	-4.650000000000003	1.826479391	0.0	Increase	Partial Curve, <80% POC		64.724	22.387211385683237	0.9352949277280589		50.28058403709574	0	0000000000	0.0	58.84	58.84	100	1.0E-4	5.0E-5	2.5E-5	1.25E-5	6.25E-6	3.13E-6	1.56E-6	7.8E-7	3.9E-7	1.9E-7																46.6000	58.8400	40.4100	11.0400	8.4900	2.0200	0.0000	0.0000	0.0000	0.0000																CC1=CC=C(C2=C(C(=O)N=C12)C3=C(NC(=S)N3)O)Cl	1000941	
DENV_MTase	24814419	2.2	-28000.0	-4.400000000000004	1.8616924601	0.0	Increase	Partial Curve, <80% POC		81.39699999999996	39.81071705534935	0.9723208037112528		25.99068693687613	0	0000000000	0.0	74.33	74.33	100	1.0E-4	5.0E-5	2.5E-5	1.25E-5	6.25E-6	3.13E-6	1.56E-6	7.8E-7	3.9E-7	1.9E-7																74.3300	43.0500	21.8600	17.2500	0.3400	0.0000	2.0400	0.0000	0.0000	0.0000																CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CCN3C(=C(C(=N3)C(F)(F)F)Br)C4CC4)SC1)C(=O)O	1000985	
DENV_MTase	14727718	2.2	-28000.0	-4.600000000000003	1.8851180601000002	0.0	Increase	Partial Curve, <80% POC		53.22899999999999	25.11886431509561	0.9713706980435617		14.401608856533578	0	0000000000	0.0	48.39	48.39	100	1.0E-4	5.0E-5	2.5E-5	1.25E-5	6.25E-6	3.13E-6	1.56E-6	7.8E-7	3.9E-7	1.9E-7																48.3900	37.1700	31.1000	6.9000	4.4200	0.0000	0.0000	4.7600	0.0000	0.0000																COC(=O)[C@@H]1[C@H](C2(C3=CC=CC=C3C4=CC=CC=C42)N(N1C#N)C5=CC=C(C=C5)Cl)C#N	1001552	
DENV_MTase	87347760	2.2	-28000.0	-4.600000000000003	1.8851180601000002	0.0	Increase	Partial Curve, <80% POC		63.76650000000004	25.11886431509561	0.9754575142854573		18.350057471293407	0	0000000000	0.0	60.73	60.73	100	1.0E-4	5.0E-5	2.5E-5	1.25E-5	6.25E-6	3.13E-6	1.56E-6	7.8E-7	3.9E-7	1.9E-7																60.7300	47.0200	36.6000	15.1800	0.3400	6.0500	2.0400	0.0000	7.5700	0.0000																CC(C)OP(=O)(C1(C=C(C(=O)C2=CC=CC=C21)Br)NS(=O)(=O)C3=CC=CC=C3)OC(C)C	1000130	
DENV_MTase	14741966	2.2	-28000.0	-4.400000000000004	1.9282424600999999	0.0	Increase	Partial Curve, <80% POC		86.706	39.81071705534935	0.9826279985964889		17.80165049056986	0	0000000000	0.0	75.48	75.48	100	1.0E-4	5.0E-5	2.5E-5	1.25E-5	6.25E-6	3.13E-6	1.56E-6	7.8E-7	3.9E-7	1.9E-7																75.4800	52.4500	22.4800	16.8300	0.0000	5.6400	4.2800	0.0000	0.0000	0.0000																CC1=C(C2=C(O1)C3=CC=CC=C3C(=O)C2=O)C(=O)C4=CC=CC=C4	1001500	
DENV_MTase	24797661	2.2	-28000.0	-4.5000000000000036	1.9887424600999999	0.0	Increase	Partial Curve, <80% POC		70.54199999999997	31.622776601683523	0.9779884650498493		19.477709241205158	0	0000000000	0.0	66.36	66.36	100	1.0E-4	5.0E-5	2.5E-5	1.25E-5	6.25E-6	3.13E-6	1.56E-6	7.8E-7	3.9E-7	1.9E-7																66.3600	45.2600	32.8100	2.1000	2.0700	0.0000	0.0000	0.0000	0.6800	0.0000																C1=CC=C(C=C1)C(=O)/C=C/C2=CC=C(C=C2)N3C(=O)C4=C(C3=O)C=C(C=C4)C(=O)O	1001077	
DENV_MTase	26724200	2.2	-28000.0	-4.450000000000004	2.18761670611	0.0	Increase	Partial Curve, <80% POC		57.94999999999999	35.48133892335723	0.9879668155222128		6.382642833805122	0	0000000000	0.0	51.45	51.45	100	1.0E-4	5.0E-5	2.5E-5	1.25E-5	6.25E-6	3.13E-6	1.56E-6	7.8E-7	3.9E-7	1.9E-7																51.4500	42.0700	16.8600	9.1200	2.7600	0.0000	0.0000	4.8800	0.6800	0.0000																C=CCN=C1N(C(=CS1)C2=CC=CO2)/N=C/C3=C(C(=C(C=C3)O)O)O	1000728	
DENV_MTase	47204290	2.2	-28000.0	-4.400000000000004	2.18761670611	0.0	Increase	Partial Curve, <80% POC		88.207	39.81071705534935	0.9788751254434327		23.90686579596105	0	0000000000	0.0	77.06	77.06	100	1.0E-4	5.0E-5	2.5E-5	1.25E-5	6.25E-6	3.13E-6	1.56E-6	7.8E-7	3.9E-7	1.9E-7																77.0600	61.1800	20.4500	17.2500	5.7700	5.3800	2.0400	2.7200	0.0000	0.0000																CC1=CC=CC=C1N2C(=O)C(=C(C2=O)Cl)N3CCOCC3	1000598	
DENV_MTase	92764030	2.2	-28000.0	-4.400000000000004	2.24811670611	0.0	Increase	Partial Curve, <80% POC		52.789000000000016	39.81071705534935	0.9858219165640085		6.352833416745256	0	0000000000	0.0	50.34	50.34	100	1.0E-4	5.0E-5	2.5E-5	1.25E-5	6.25E-6	3.13E-6	1.56E-6	7.8E-7	3.9E-7	1.9E-7																50.3400	30.5400	17.5600	4.2100	0.0000	2.8200	0.0000	0.0000	0.0000	0.0000																CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C(=C2CN5CCN(CC5)C)O)O)C	1000071	
DENV_MTase	26659016	2.2	-28000.0	-4.300000000000004	2.252647876721	0.0	Increase	Partial Curve, <80% POC		78.94399999999999	50.118723362726705	0.966792181909662		23.92541580037806	0	0000000000	0.0	72.16	72.16	100	1.0E-4	5.0E-5	2.5E-5	1.25E-5	6.25E-6	3.13E-6	1.56E-6	7.8E-7	3.9E-7	1.9E-7																72.1600	43.5000	17.5600	10.5200	8.9800	11.9800	9.2700	11.8600	6.0900	0.0000																C1=CC=C(C=C1)NN2C(=O)/C(=C/C3=CC=C(C=C3)C(=O)O)/SC2=S	1000848	
